Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.decoder.weight', 'lm_head.bias', 'lm_head.dense.bias', 'lm_head.layer_norm.weight', 'lm_head.layer_norm.bias', 'lm_head.dense.weight']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.predictions.transform.LayerNorm.weight', 'cls.predictions.bias', 'cls.predictions.transform.dense.bias', 'cls.seq_relationship.bias', 'cls.predictions.transform.dense.weight', 'cls.predictions.decoder.weight', 'cls.seq_relationship.weight', 'cls.predictions.transform.LayerNorm.bias']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	4.22809
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4485] eta: 9 Days 8:54:17        lr: 	1.0000E-08 loss: 	4.56693 loss align 0.0000
13
starting val epoch 13
val [0013 / 0050] validation loss: 	1.62145
checkpoint
starting train epoch 13
 epoch [0013 / 0050] [0009/4485] eta: 0 Days 4:55:7         lr: 	1.0000E-08 loss: 	1.53716 loss align 0.0000
 epoch [0013 / 0050] [0109/4485] eta: 0 Days 4:54:55        lr: 	1.0000E-08 loss: 	1.55099 loss align 0.0000
 epoch [0013 / 0050] [0209/4485] eta: 0 Days 4:54:43        lr: 	1.0000E-08 loss: 	1.46565 loss align 0.0000
 epoch [0013 / 0050] [0309/4485] eta: 0 Days 4:54:31        lr: 	1.0000E-08 loss: 	1.46000 loss align 0.0000
 epoch [0013 / 0050] [0409/4485] eta: 0 Days 4:54:18        lr: 	1.0000E-08 loss: 	1.45845 loss align 0.0000
 epoch [0013 / 0050] [0509/4485] eta: 0 Days 4:54:6         lr: 	1.0000E-08 loss: 	1.45801 loss align 0.0000
 epoch [0013 / 0050] [0609/4485] eta: 0 Days 4:53:54        lr: 	1.0000E-08 loss: 	1.45115 loss align 0.0000
 epoch [0013 / 0050] [0709/4485] eta: 0 Days 4:53:42        lr: 	1.0000E-08 loss: 	1.43542 loss align 0.0000
 epoch [0013 / 0050] [0809/4485] eta: 0 Days 4:53:30        lr: 	1.0000E-08 loss: 	1.39775 loss align 0.0000
 epoch [0013 / 0050] [0909/4485] eta: 0 Days 4:53:18        lr: 	1.0000E-08 loss: 	1.37841 loss align 0.0000
 epoch [0013 / 0050] [1009/4485] eta: 0 Days 4:53:6         lr: 	1.0000E-08 loss: 	1.38255 loss align 0.0000
 epoch [0013 / 0050] [1109/4485] eta: 0 Days 4:52:54        lr: 	1.0000E-08 loss: 	1.38313 loss align 0.0000
 epoch [0013 / 0050] [1209/4485] eta: 0 Days 4:52:42        lr: 	1.0000E-08 loss: 	1.34653 loss align 0.0000
 epoch [0013 / 0050] [1309/4485] eta: 0 Days 4:52:30        lr: 	1.0000E-08 loss: 	1.37062 loss align 0.0000
 epoch [0013 / 0050] [1409/4485] eta: 0 Days 4:52:18        lr: 	1.0000E-08 loss: 	1.38870 loss align 0.0000
 epoch [0013 / 0050] [1509/4485] eta: 0 Days 4:52:6         lr: 	1.0000E-08 loss: 	1.38701 loss align 0.0000
 epoch [0013 / 0050] [1609/4485] eta: 0 Days 4:51:54        lr: 	1.0000E-08 loss: 	1.38692 loss align 0.0000
 epoch [0013 / 0050] [1709/4485] eta: 0 Days 4:51:42        lr: 	1.0000E-08 loss: 	1.38818 loss align 0.0000
 epoch [0013 / 0050] [1809/4485] eta: 0 Days 4:51:30        lr: 	1.0000E-08 loss: 	1.37960 loss align 0.0000
 epoch [0013 / 0050] [1909/4485] eta: 0 Days 4:51:18        lr: 	1.0000E-08 loss: 	1.37384 loss align 0.0000
 epoch [0013 / 0050] [2009/4485] eta: 0 Days 4:51:7         lr: 	1.0000E-08 loss: 	1.40481 loss align 0.0000
 epoch [0013 / 0050] [2109/4485] eta: 0 Days 4:50:55        lr: 	1.0000E-08 loss: 	1.41255 loss align 0.0000
 epoch [0013 / 0050] [2209/4485] eta: 0 Days 4:50:43        lr: 	1.0000E-08 loss: 	1.40996 loss align 0.0000
 epoch [0013 / 0050] [2309/4485] eta: 0 Days 4:50:31        lr: 	1.0000E-08 loss: 	1.41748 loss align 0.0000
 epoch [0013 / 0050] [2409/4485] eta: 0 Days 4:50:19        lr: 	1.0000E-08 loss: 	1.41756 loss align 0.0000
 epoch [0013 / 0050] [2509/4485] eta: 0 Days 4:50:7         lr: 	1.0000E-08 loss: 	1.41995 loss align 0.0000
 epoch [0013 / 0050] [2609/4485] eta: 0 Days 4:49:55        lr: 	1.0000E-08 loss: 	1.42004 loss align 0.0000
 epoch [0013 / 0050] [2709/4485] eta: 0 Days 4:49:44        lr: 	1.0000E-08 loss: 	1.41696 loss align 0.0000
 epoch [0013 / 0050] [2809/4485] eta: 0 Days 4:49:32        lr: 	1.0000E-08 loss: 	1.41583 loss align 0.0000
 epoch [0013 / 0050] [2909/4485] eta: 0 Days 4:49:20        lr: 	1.0000E-08 loss: 	1.41070 loss align 0.0000
 epoch [0013 / 0050] [3009/4485] eta: 0 Days 4:49:8         lr: 	1.0000E-08 loss: 	1.41288 loss align 0.0000
 epoch [0013 / 0050] [3109/4485] eta: 0 Days 4:48:56        lr: 	1.0000E-08 loss: 	1.41548 loss align 0.0000
 epoch [0013 / 0050] [3209/4485] eta: 0 Days 4:48:45        lr: 	1.0000E-08 loss: 	1.41144 loss align 0.0000
 epoch [0013 / 0050] [3309/4485] eta: 0 Days 4:48:33        lr: 	1.0000E-08 loss: 	1.41130 loss align 0.0000
 epoch [0013 / 0050] [3409/4485] eta: 0 Days 4:48:21        lr: 	1.0000E-08 loss: 	1.41564 loss align 0.0000
 epoch [0013 / 0050] [3509/4485] eta: 0 Days 4:48:9         lr: 	1.0000E-08 loss: 	1.40991 loss align 0.0000
 epoch [0013 / 0050] [3609/4485] eta: 0 Days 4:47:57        lr: 	1.0000E-08 loss: 	1.40844 loss align 0.0000
 epoch [0013 / 0050] [3709/4485] eta: 0 Days 4:47:46        lr: 	1.0000E-08 loss: 	1.41326 loss align 0.0000
 epoch [0013 / 0050] [3809/4485] eta: 0 Days 4:47:34        lr: 	1.0000E-08 loss: 	1.40848 loss align 0.0000
 epoch [0013 / 0050] [3909/4485] eta: 0 Days 4:47:22        lr: 	1.0000E-08 loss: 	1.40282 loss align 0.0000
 epoch [0013 / 0050] [4009/4485] eta: 0 Days 4:47:10        lr: 	1.0000E-08 loss: 	1.40958 loss align 0.0000
 epoch [0013 / 0050] [4109/4485] eta: 0 Days 4:46:59        lr: 	1.0000E-08 loss: 	1.41010 loss align 0.0000
 epoch [0013 / 0050] [4209/4485] eta: 0 Days 4:46:47        lr: 	1.0000E-08 loss: 	1.41261 loss align 0.0000
 epoch [0013 / 0050] [4309/4485] eta: 0 Days 4:46:35        lr: 	1.0000E-08 loss: 	1.41205 loss align 0.0000
 epoch [0013 / 0050] [4409/4485] eta: 0 Days 4:46:23        lr: 	1.0000E-08 loss: 	1.42161 loss align 0.0000
14
starting val epoch 14
val [0014 / 0050] validation loss: 	1.61225
checkpoint
starting train epoch 14
 epoch [0014 / 0050] [0009/4485] eta: 0 Days 4:47:17        lr: 	1.0000E-08 loss: 	3.72923 loss align 0.0000
 epoch [0014 / 0050] [0109/4485] eta: 0 Days 4:47:5         lr: 	1.0000E-08 loss: 	1.37067 loss align 0.0000
 epoch [0014 / 0050] [0209/4485] eta: 0 Days 4:46:53        lr: 	1.0000E-08 loss: 	1.32344 loss align 0.0000
 epoch [0014 / 0050] [0309/4485] eta: 0 Days 4:46:41        lr: 	1.0000E-08 loss: 	1.56406 loss align 0.0000
 epoch [0014 / 0050] [0409/4485] eta: 0 Days 4:46:29        lr: 	1.0000E-08 loss: 	1.50808 loss align 0.0000
 epoch [0014 / 0050] [0509/4485] eta: 0 Days 4:46:17        lr: 	1.0000E-08 loss: 	1.42560 loss align 0.0000
 epoch [0014 / 0050] [0609/4485] eta: 0 Days 4:46:5         lr: 	1.0000E-08 loss: 	1.40527 loss align 0.0000
 epoch [0014 / 0050] [0709/4485] eta: 0 Days 4:45:53        lr: 	1.0000E-08 loss: 	1.44467 loss align 0.0000
 epoch [0014 / 0050] [0809/4485] eta: 0 Days 4:45:41        lr: 	1.0000E-08 loss: 	1.45857 loss align 0.0000
 epoch [0014 / 0050] [0909/4485] eta: 0 Days 4:45:29        lr: 	1.0000E-08 loss: 	1.45744 loss align 0.0000
 epoch [0014 / 0050] [1009/4485] eta: 0 Days 4:45:17        lr: 	1.0000E-08 loss: 	1.45576 loss align 0.0000
 epoch [0014 / 0050] [1109/4485] eta: 0 Days 4:45:5         lr: 	1.0000E-08 loss: 	1.42871 loss align 0.0000
 epoch [0014 / 0050] [1209/4485] eta: 0 Days 4:44:54        lr: 	1.0000E-08 loss: 	1.44269 loss align 0.0000
 epoch [0014 / 0050] [1309/4485] eta: 0 Days 4:44:42        lr: 	1.0000E-08 loss: 	1.46251 loss align 0.0000
 epoch [0014 / 0050] [1409/4485] eta: 0 Days 4:44:30        lr: 	1.0000E-08 loss: 	1.44832 loss align 0.0000
 epoch [0014 / 0050] [1509/4485] eta: 0 Days 4:44:18        lr: 	1.0000E-08 loss: 	1.44207 loss align 0.0000
 epoch [0014 / 0050] [1609/4485] eta: 0 Days 4:44:6         lr: 	1.0000E-08 loss: 	1.41500 loss align 0.0000
 epoch [0014 / 0050] [1709/4485] eta: 0 Days 4:43:54        lr: 	1.0000E-08 loss: 	1.42677 loss align 0.0000
 epoch [0014 / 0050] [1809/4485] eta: 0 Days 4:43:42        lr: 	1.0000E-08 loss: 	1.45235 loss align 0.0000
 epoch [0014 / 0050] [1909/4485] eta: 0 Days 4:43:30        lr: 	1.0000E-08 loss: 	1.46715 loss align 0.0000
 epoch [0014 / 0050] [2009/4485] eta: 0 Days 4:43:18        lr: 	1.0000E-08 loss: 	1.47234 loss align 0.0000
 epoch [0014 / 0050] [2109/4485] eta: 0 Days 4:43:7         lr: 	1.0000E-08 loss: 	1.46229 loss align 0.0000
 epoch [0014 / 0050] [2209/4485] eta: 0 Days 4:42:55        lr: 	1.0000E-08 loss: 	1.45937 loss align 0.0000
 epoch [0014 / 0050] [2309/4485] eta: 0 Days 4:42:43        lr: 	1.0000E-08 loss: 	1.44969 loss align 0.0000
 epoch [0014 / 0050] [2409/4485] eta: 0 Days 4:42:31        lr: 	1.0000E-08 loss: 	1.46343 loss align 0.0000
 epoch [0014 / 0050] [2509/4485] eta: 0 Days 4:42:19        lr: 	1.0000E-08 loss: 	1.45388 loss align 0.0000
 epoch [0014 / 0050] [2609/4485] eta: 0 Days 4:42:8         lr: 	1.0000E-08 loss: 	1.44428 loss align 0.0000
 epoch [0014 / 0050] [2709/4485] eta: 0 Days 4:41:56        lr: 	1.0000E-08 loss: 	1.43406 loss align 0.0000
 epoch [0014 / 0050] [2809/4485] eta: 0 Days 4:41:44        lr: 	1.0000E-08 loss: 	1.43039 loss align 0.0000
 epoch [0014 / 0050] [2909/4485] eta: 0 Days 4:41:32        lr: 	1.0000E-08 loss: 	1.42483 loss align 0.0000
 epoch [0014 / 0050] [3009/4485] eta: 0 Days 4:41:20        lr: 	1.0000E-08 loss: 	1.42151 loss align 0.0000
 epoch [0014 / 0050] [3109/4485] eta: 0 Days 4:41:8         lr: 	1.0000E-08 loss: 	1.42326 loss align 0.0000
 epoch [0014 / 0050] [3209/4485] eta: 0 Days 4:40:57        lr: 	1.0000E-08 loss: 	1.41104 loss align 0.0000
 epoch [0014 / 0050] [3309/4485] eta: 0 Days 4:40:45        lr: 	1.0000E-08 loss: 	1.42186 loss align 0.0000
 epoch [0014 / 0050] [3409/4485] eta: 0 Days 4:40:33        lr: 	1.0000E-08 loss: 	1.42373 loss align 0.0000
 epoch [0014 / 0050] [3509/4485] eta: 0 Days 4:40:21        lr: 	1.0000E-08 loss: 	1.42312 loss align 0.0000
 epoch [0014 / 0050] [3609/4485] eta: 0 Days 4:40:10        lr: 	1.0000E-08 loss: 	1.42574 loss align 0.0000
 epoch [0014 / 0050] [3709/4485] eta: 0 Days 4:39:58        lr: 	1.0000E-08 loss: 	1.41723 loss align 0.0000
 epoch [0014 / 0050] [3809/4485] eta: 0 Days 4:39:46        lr: 	1.0000E-08 loss: 	1.42236 loss align 0.0000
 epoch [0014 / 0050] [3909/4485] eta: 0 Days 4:39:35        lr: 	1.0000E-08 loss: 	1.43317 loss align 0.0000
 epoch [0014 / 0050] [4009/4485] eta: 0 Days 4:39:23        lr: 	1.0000E-08 loss: 	1.43474 loss align 0.0000
 epoch [0014 / 0050] [4109/4485] eta: 0 Days 4:39:11        lr: 	1.0000E-08 loss: 	1.42881 loss align 0.0000
 epoch [0014 / 0050] [4209/4485] eta: 0 Days 4:39:0         lr: 	1.0000E-08 loss: 	1.42485 loss align 0.0000
 epoch [0014 / 0050] [4309/4485] eta: 0 Days 4:38:48        lr: 	1.0000E-08 loss: 	1.42377 loss align 0.0000
 epoch [0014 / 0050] [4409/4485] eta: 0 Days 4:38:36        lr: 	1.0000E-08 loss: 	1.42732 loss align 0.0000
15
starting val epoch 15
val [0015 / 0050] validation loss: 	1.60726
starting train epoch 15
 epoch [0015 / 0050] [0009/4485] eta: 0 Days 4:39:18        lr: 	1.0000E-08 loss: 	1.37830 loss align 0.0000
 epoch [0015 / 0050] [0109/4485] eta: 0 Days 4:39:6         lr: 	1.0000E-08 loss: 	1.11461 loss align 0.0000
 epoch [0015 / 0050] [0209/4485] eta: 0 Days 4:38:53        lr: 	1.0000E-08 loss: 	1.07498 loss align 0.0000
 epoch [0015 / 0050] [0309/4485] eta: 0 Days 4:38:41        lr: 	1.0000E-08 loss: 	1.20812 loss align 0.0000
 epoch [0015 / 0050] [0409/4485] eta: 0 Days 4:38:29        lr: 	1.0000E-08 loss: 	1.27519 loss align 0.0000
 epoch [0015 / 0050] [0509/4485] eta: 0 Days 4:38:16        lr: 	1.0000E-08 loss: 	1.21891 loss align 0.0000
 epoch [0015 / 0050] [0609/4485] eta: 0 Days 4:38:4         lr: 	1.0000E-08 loss: 	1.22622 loss align 0.0000
 epoch [0015 / 0050] [0709/4485] eta: 0 Days 4:37:52        lr: 	1.0000E-08 loss: 	1.22347 loss align 0.0000
 epoch [0015 / 0050] [0809/4485] eta: 0 Days 4:37:39        lr: 	1.0000E-08 loss: 	1.26467 loss align 0.0000
 epoch [0015 / 0050] [0909/4485] eta: 0 Days 4:37:27        lr: 	1.0000E-08 loss: 	1.33506 loss align 0.0000
 epoch [0015 / 0050] [1009/4485] eta: 0 Days 4:37:15        lr: 	1.0000E-08 loss: 	1.30301 loss align 0.0000
 epoch [0015 / 0050] [1109/4485] eta: 0 Days 4:37:2         lr: 	1.0000E-08 loss: 	1.33105 loss align 0.0000
 epoch [0015 / 0050] [1209/4485] eta: 0 Days 4:36:50        lr: 	1.0000E-08 loss: 	1.36858 loss align 0.0000
 epoch [0015 / 0050] [1309/4485] eta: 0 Days 4:36:38        lr: 	1.0000E-08 loss: 	1.36412 loss align 0.0000
 epoch [0015 / 0050] [1409/4485] eta: 0 Days 4:36:26        lr: 	1.0000E-08 loss: 	1.37144 loss align 0.0000
 epoch [0015 / 0050] [1509/4485] eta: 0 Days 4:36:13        lr: 	1.0000E-08 loss: 	1.37893 loss align 0.0000
 epoch [0015 / 0050] [1609/4485] eta: 0 Days 4:36:1         lr: 	1.0000E-08 loss: 	1.37186 loss align 0.0000
 epoch [0015 / 0050] [1709/4485] eta: 0 Days 4:35:49        lr: 	1.0000E-08 loss: 	1.36235 loss align 0.0000
 epoch [0015 / 0050] [1809/4485] eta: 0 Days 4:35:37        lr: 	1.0000E-08 loss: 	1.40121 loss align 0.0000
 epoch [0015 / 0050] [1909/4485] eta: 0 Days 4:35:25        lr: 	1.0000E-08 loss: 	1.42194 loss align 0.0000
 epoch [0015 / 0050] [2009/4485] eta: 0 Days 4:35:13        lr: 	1.0000E-08 loss: 	1.42978 loss align 0.0000
 epoch [0015 / 0050] [2109/4485] eta: 0 Days 4:35:1         lr: 	1.0000E-08 loss: 	1.42559 loss align 0.0000
 epoch [0015 / 0050] [2209/4485] eta: 0 Days 4:34:49        lr: 	1.0000E-08 loss: 	1.43956 loss align 0.0000
 epoch [0015 / 0050] [2309/4485] eta: 0 Days 4:34:36        lr: 	1.0000E-08 loss: 	1.43980 loss align 0.0000
 epoch [0015 / 0050] [2409/4485] eta: 0 Days 4:34:24        lr: 	1.0000E-08 loss: 	1.42301 loss align 0.0000
 epoch [0015 / 0050] [2509/4485] eta: 0 Days 4:34:12        lr: 	1.0000E-08 loss: 	1.42062 loss align 0.0000
 epoch [0015 / 0050] [2609/4485] eta: 0 Days 4:34:1         lr: 	1.0000E-08 loss: 	1.41892 loss align 0.0000
 epoch [0015 / 0050] [2709/4485] eta: 0 Days 4:33:49        lr: 	1.0000E-08 loss: 	1.41962 loss align 0.0000
 epoch [0015 / 0050] [2809/4485] eta: 0 Days 4:33:37        lr: 	1.0000E-08 loss: 	1.42386 loss align 0.0000
 epoch [0015 / 0050] [2909/4485] eta: 0 Days 4:33:26        lr: 	1.0000E-08 loss: 	1.41740 loss align 0.0000
 epoch [0015 / 0050] [3009/4485] eta: 0 Days 4:33:14        lr: 	1.0000E-08 loss: 	1.41271 loss align 0.0000
 epoch [0015 / 0050] [3109/4485] eta: 0 Days 4:33:2         lr: 	1.0000E-08 loss: 	1.40450 loss align 0.0000
 epoch [0015 / 0050] [3209/4485] eta: 0 Days 4:32:51        lr: 	1.0000E-08 loss: 	1.40518 loss align 0.0000
 epoch [0015 / 0050] [3309/4485] eta: 0 Days 4:32:39        lr: 	1.0000E-08 loss: 	1.41481 loss align 0.0000
 epoch [0015 / 0050] [3409/4485] eta: 0 Days 4:32:27        lr: 	1.0000E-08 loss: 	1.42258 loss align 0.0000
 epoch [0015 / 0050] [3509/4485] eta: 0 Days 4:32:16        lr: 	1.0000E-08 loss: 	1.42067 loss align 0.0000
 epoch [0015 / 0050] [3609/4485] eta: 0 Days 4:32:4         lr: 	1.0000E-08 loss: 	1.42415 loss align 0.0000
 epoch [0015 / 0050] [3709/4485] eta: 0 Days 4:31:53        lr: 	1.0000E-08 loss: 	1.42995 loss align 0.0000
 epoch [0015 / 0050] [3809/4485] eta: 0 Days 4:31:41        lr: 	1.0000E-08 loss: 	1.42865 loss align 0.0000
 epoch [0015 / 0050] [3909/4485] eta: 0 Days 4:31:29        lr: 	1.0000E-08 loss: 	1.42726 loss align 0.0000
 epoch [0015 / 0050] [4009/4485] eta: 0 Days 4:31:18        lr: 	1.0000E-08 loss: 	1.42753 loss align 0.0000
 epoch [0015 / 0050] [4109/4485] eta: 0 Days 4:31:6         lr: 	1.0000E-08 loss: 	1.41666 loss align 0.0000
 epoch [0015 / 0050] [4209/4485] eta: 0 Days 4:30:55        lr: 	1.0000E-08 loss: 	1.42092 loss align 0.0000
 epoch [0015 / 0050] [4309/4485] eta: 0 Days 4:30:43        lr: 	1.0000E-08 loss: 	1.41859 loss align 0.0000
 epoch [0015 / 0050] [4409/4485] eta: 0 Days 4:30:31        lr: 	1.0000E-08 loss: 	1.42263 loss align 0.0000
16
starting val epoch 16
val [0016 / 0050] validation loss: 	1.60670
starting train epoch 16
 epoch [0016 / 0050] [0009/4485] eta: 0 Days 4:31:9         lr: 	1.0000E-08 loss: 	3.32846 loss align 0.0000
 epoch [0016 / 0050] [0109/4485] eta: 0 Days 4:30:57        lr: 	1.0000E-08 loss: 	1.56285 loss align 0.0000
 epoch [0016 / 0050] [0209/4485] eta: 0 Days 4:30:45        lr: 	1.0000E-08 loss: 	1.65785 loss align 0.0000
 epoch [0016 / 0050] [0309/4485] eta: 0 Days 4:30:32        lr: 	1.0000E-08 loss: 	1.65636 loss align 0.0000
 epoch [0016 / 0050] [0409/4485] eta: 0 Days 4:30:20        lr: 	1.0000E-08 loss: 	1.50362 loss align 0.0000
 epoch [0016 / 0050] [0509/4485] eta: 0 Days 4:30:8         lr: 	1.0000E-08 loss: 	1.47337 loss align 0.0000
 epoch [0016 / 0050] [0609/4485] eta: 0 Days 4:29:56        lr: 	1.0000E-08 loss: 	1.48221 loss align 0.0000
 epoch [0016 / 0050] [0709/4485] eta: 0 Days 4:29:44        lr: 	1.0000E-08 loss: 	1.44104 loss align 0.0000
 epoch [0016 / 0050] [0809/4485] eta: 0 Days 4:29:32        lr: 	1.0000E-08 loss: 	1.43397 loss align 0.0000
 epoch [0016 / 0050] [0909/4485] eta: 0 Days 4:29:20        lr: 	1.0000E-08 loss: 	1.38641 loss align 0.0000
 epoch [0016 / 0050] [1009/4485] eta: 0 Days 4:29:8         lr: 	1.0000E-08 loss: 	1.36987 loss align 0.0000
 epoch [0016 / 0050] [1109/4485] eta: 0 Days 4:28:56        lr: 	1.0000E-08 loss: 	1.36315 loss align 0.0000
 epoch [0016 / 0050] [1209/4485] eta: 0 Days 4:28:44        lr: 	1.0000E-08 loss: 	1.42393 loss align 0.0000
 epoch [0016 / 0050] [1309/4485] eta: 0 Days 4:28:32        lr: 	1.0000E-08 loss: 	1.43489 loss align 0.0000
 epoch [0016 / 0050] [1409/4485] eta: 0 Days 4:28:20        lr: 	1.0000E-08 loss: 	1.41007 loss align 0.0000
 epoch [0016 / 0050] [1509/4485] eta: 0 Days 4:28:8         lr: 	1.0000E-08 loss: 	1.40669 loss align 0.0000
 epoch [0016 / 0050] [1609/4485] eta: 0 Days 4:27:56        lr: 	1.0000E-08 loss: 	1.39745 loss align 0.0000
 epoch [0016 / 0050] [1709/4485] eta: 0 Days 4:27:44        lr: 	1.0000E-08 loss: 	1.39887 loss align 0.0000
 epoch [0016 / 0050] [1809/4485] eta: 0 Days 4:27:32        lr: 	1.0000E-08 loss: 	1.39861 loss align 0.0000
 epoch [0016 / 0050] [1909/4485] eta: 0 Days 4:27:20        lr: 	1.0000E-08 loss: 	1.40753 loss align 0.0000
 epoch [0016 / 0050] [2009/4485] eta: 0 Days 4:27:8         lr: 	1.0000E-08 loss: 	1.41971 loss align 0.0000
 epoch [0016 / 0050] [2109/4485] eta: 0 Days 4:26:56        lr: 	1.0000E-08 loss: 	1.41337 loss align 0.0000
 epoch [0016 / 0050] [2209/4485] eta: 0 Days 4:26:44        lr: 	1.0000E-08 loss: 	1.43078 loss align 0.0000
 epoch [0016 / 0050] [2309/4485] eta: 0 Days 4:26:32        lr: 	1.0000E-08 loss: 	1.43826 loss align 0.0000
 epoch [0016 / 0050] [2409/4485] eta: 0 Days 4:26:20        lr: 	1.0000E-08 loss: 	1.46288 loss align 0.0000
 epoch [0016 / 0050] [2509/4485] eta: 0 Days 4:26:8         lr: 	1.0000E-08 loss: 	1.45310 loss align 0.0000
 epoch [0016 / 0050] [2609/4485] eta: 0 Days 4:25:56        lr: 	1.0000E-08 loss: 	1.45248 loss align 0.0000
 epoch [0016 / 0050] [2709/4485] eta: 0 Days 4:25:44        lr: 	1.0000E-08 loss: 	1.47274 loss align 0.0000
 epoch [0016 / 0050] [2809/4485] eta: 0 Days 4:25:32        lr: 	1.0000E-08 loss: 	1.45847 loss align 0.0000
 epoch [0016 / 0050] [2909/4485] eta: 0 Days 4:25:20        lr: 	1.0000E-08 loss: 	1.45816 loss align 0.0000
 epoch [0016 / 0050] [3009/4485] eta: 0 Days 4:25:8         lr: 	1.0000E-08 loss: 	1.45514 loss align 0.0000
 epoch [0016 / 0050] [3109/4485] eta: 0 Days 4:24:57        lr: 	1.0000E-08 loss: 	1.45135 loss align 0.0000
 epoch [0016 / 0050] [3209/4485] eta: 0 Days 4:24:45        lr: 	1.0000E-08 loss: 	1.45550 loss align 0.0000
 epoch [0016 / 0050] [3309/4485] eta: 0 Days 4:24:33        lr: 	1.0000E-08 loss: 	1.44747 loss align 0.0000
 epoch [0016 / 0050] [3409/4485] eta: 0 Days 4:24:21        lr: 	1.0000E-08 loss: 	1.44208 loss align 0.0000
 epoch [0016 / 0050] [3509/4485] eta: 0 Days 4:24:9         lr: 	1.0000E-08 loss: 	1.44019 loss align 0.0000
 epoch [0016 / 0050] [3609/4485] eta: 0 Days 4:23:57        lr: 	1.0000E-08 loss: 	1.44936 loss align 0.0000
 epoch [0016 / 0050] [3709/4485] eta: 0 Days 4:23:45        lr: 	1.0000E-08 loss: 	1.43840 loss align 0.0000
 epoch [0016 / 0050] [3809/4485] eta: 0 Days 4:23:33        lr: 	1.0000E-08 loss: 	1.44059 loss align 0.0000
 epoch [0016 / 0050] [3909/4485] eta: 0 Days 4:23:22        lr: 	1.0000E-08 loss: 	1.45269 loss align 0.0000
 epoch [0016 / 0050] [4009/4485] eta: 0 Days 4:23:10        lr: 	1.0000E-08 loss: 	1.44261 loss align 0.0000
 epoch [0016 / 0050] [4109/4485] eta: 0 Days 4:22:58        lr: 	1.0000E-08 loss: 	1.43421 loss align 0.0000
 epoch [0016 / 0050] [4209/4485] eta: 0 Days 4:22:46        lr: 	1.0000E-08 loss: 	1.42565 loss align 0.0000
 epoch [0016 / 0050] [4309/4485] eta: 0 Days 4:22:34        lr: 	1.0000E-08 loss: 	1.41993 loss align 0.0000
 epoch [0016 / 0050] [4409/4485] eta: 0 Days 4:22:22        lr: 	1.0000E-08 loss: 	1.41743 loss align 0.0000
17
starting val epoch 17
val [0017 / 0050] validation loss: 	1.60958
checkpoint
starting train epoch 17
 epoch [0017 / 0050] [0009/4485] eta: 0 Days 4:23:0         lr: 	1.0000E-08 loss: 	2.31394 loss align 0.0000
 epoch [0017 / 0050] [0109/4485] eta: 0 Days 4:22:48        lr: 	1.0000E-08 loss: 	1.55694 loss align 0.0000
 epoch [0017 / 0050] [0209/4485] eta: 0 Days 4:22:36        lr: 	1.0000E-08 loss: 	1.31653 loss align 0.0000
 epoch [0017 / 0050] [0309/4485] eta: 0 Days 4:22:24        lr: 	1.0000E-08 loss: 	1.30497 loss align 0.0000
 epoch [0017 / 0050] [0409/4485] eta: 0 Days 4:22:13        lr: 	1.0000E-08 loss: 	1.33174 loss align 0.0000
 epoch [0017 / 0050] [0509/4485] eta: 0 Days 4:22:1         lr: 	1.0000E-08 loss: 	1.38521 loss align 0.0000
 epoch [0017 / 0050] [0609/4485] eta: 0 Days 4:21:50        lr: 	1.0000E-08 loss: 	1.35065 loss align 0.0000
 epoch [0017 / 0050] [0709/4485] eta: 0 Days 4:21:38        lr: 	1.0000E-08 loss: 	1.33908 loss align 0.0000
 epoch [0017 / 0050] [0809/4485] eta: 0 Days 4:21:26        lr: 	1.0000E-08 loss: 	1.36795 loss align 0.0000
 epoch [0017 / 0050] [0909/4485] eta: 0 Days 4:21:15        lr: 	1.0000E-08 loss: 	1.40365 loss align 0.0000
 epoch [0017 / 0050] [1009/4485] eta: 0 Days 4:21:3         lr: 	1.0000E-08 loss: 	1.39129 loss align 0.0000
 epoch [0017 / 0050] [1109/4485] eta: 0 Days 4:20:51        lr: 	1.0000E-08 loss: 	1.38369 loss align 0.0000
 epoch [0017 / 0050] [1209/4485] eta: 0 Days 4:20:40        lr: 	1.0000E-08 loss: 	1.36673 loss align 0.0000
 epoch [0017 / 0050] [1309/4485] eta: 0 Days 4:20:28        lr: 	1.0000E-08 loss: 	1.37463 loss align 0.0000
