Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.dense.weight', 'lm_head.dense.bias', 'lm_head.layer_norm.weight', 'lm_head.decoder.weight', 'lm_head.bias', 'lm_head.layer_norm.bias']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.predictions.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.seq_relationship.weight', 'cls.predictions.transform.dense.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.seq_relationship.bias', 'cls.predictions.decoder.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	4.29150
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4485] eta: 11 Days 23:7:9        lr: 	1.0000E-03 loss: 	122.53290 loss align 0.0000
 epoch [0004 / 0050] [0509/4485] eta: 0 Days 7:46:51        lr: 	1.0000E-03 loss: 	10702.91914 loss align 0.0000
 epoch [0004 / 0050] [0609/4485] eta: 0 Days 7:46:28        lr: 	1.0000E-03 loss: 	8945.79229 loss align 0.0000
 epoch [0004 / 0050] [0709/4485] eta: 0 Days 7:46:5         lr: 	1.0000E-03 loss: 	7684.31725 loss align 0.0000
 epoch [0004 / 0050] [0809/4485] eta: 0 Days 7:45:42        lr: 	1.0000E-03 loss: 	6734.73246 loss align 0.0000
 epoch [0004 / 0050] [0909/4485] eta: 0 Days 7:45:19        lr: 	1.0000E-03 loss: 	5994.04745 loss align 0.0000
 epoch [0004 / 0050] [1009/4485] eta: 0 Days 7:44:56        lr: 	1.0000E-03 loss: 	5400.35165 loss align 0.0000
 epoch [0004 / 0050] [1109/4485] eta: 0 Days 7:44:33        lr: 	1.0000E-03 loss: 	4913.65311 loss align 0.0000
 epoch [0004 / 0050] [1209/4485] eta: 0 Days 7:44:11        lr: 	1.0000E-03 loss: 	4507.44565 loss align 0.0000
 epoch [0004 / 0050] [1309/4485] eta: 0 Days 7:43:48        lr: 	1.0000E-03 loss: 	4163.28551 loss align 0.0000
 epoch [0004 / 0050] [1409/4485] eta: 0 Days 7:43:26        lr: 	1.0000E-03 loss: 	3867.92567 loss align 0.0000
 epoch [0004 / 0050] [1509/4485] eta: 0 Days 7:43:4         lr: 	1.0000E-03 loss: 	3611.87989 loss align 0.0000
 epoch [0004 / 0050] [1609/4485] eta: 0 Days 7:42:42        lr: 	1.0000E-03 loss: 	3387.55852 loss align 0.0000
 epoch [0004 / 0050] [1709/4485] eta: 0 Days 7:42:20        lr: 	1.0000E-03 loss: 	3189.44249 loss align 0.0000
 epoch [0004 / 0050] [1809/4485] eta: 0 Days 7:41:58        lr: 	1.0000E-03 loss: 	3013.24811 loss align 0.0000
 epoch [0004 / 0050] [1909/4485] eta: 0 Days 7:41:36        lr: 	1.0000E-03 loss: 	2858.74880 loss align 0.0000
 epoch [0004 / 0050] [2009/4485] eta: 0 Days 7:41:15        lr: 	1.0000E-03 loss: 	2716.54410 loss align 0.0000
 epoch [0004 / 0050] [2109/4485] eta: 0 Days 7:40:53        lr: 	1.0000E-03 loss: 	2587.82894 loss align 0.0000
 epoch [0004 / 0050] [2209/4485] eta: 0 Days 7:40:31        lr: 	1.0000E-03 loss: 	2470.83899 loss align 0.0000
 epoch [0004 / 0050] [2309/4485] eta: 0 Days 7:40:11        lr: 	1.0000E-03 loss: 	2363.90934 loss align 0.0000
 epoch [0004 / 0050] [2409/4485] eta: 0 Days 7:39:49        lr: 	1.0000E-03 loss: 	2265.88615 loss align 0.0000
 epoch [0004 / 0050] [2509/4485] eta: 0 Days 7:39:28        lr: 	1.0000E-03 loss: 	2175.64857 loss align 0.0000
 epoch [0004 / 0050] [2609/4485] eta: 0 Days 7:39:7         lr: 	1.0000E-03 loss: 	2092.33907 loss align 0.0000
 epoch [0004 / 0050] [2709/4485] eta: 0 Days 7:38:46        lr: 	1.0000E-03 loss: 	2015.17948 loss align 0.0000
 epoch [0004 / 0050] [2809/4485] eta: 0 Days 7:38:25        lr: 	1.0000E-03 loss: 	1943.53225 loss align 0.0000
 epoch [0004 / 0050] [2909/4485] eta: 0 Days 7:38:4         lr: 	1.0000E-03 loss: 	1876.80048 loss align 0.0000
 epoch [0004 / 0050] [3009/4485] eta: 0 Days 7:37:43        lr: 	1.0000E-03 loss: 	1814.49389 loss align 0.0000
 epoch [0004 / 0050] [3109/4485] eta: 0 Days 7:37:22        lr: 	1.0000E-03 loss: 	1757.64493 loss align 0.0000
 epoch [0004 / 0050] [3209/4485] eta: 0 Days 7:37:1         lr: 	1.0000E-03 loss: 	1702.93412 loss align 0.0000
 epoch [0004 / 0050] [3309/4485] eta: 0 Days 7:36:41        lr: 	1.0000E-03 loss: 	1651.53038 loss align 0.0000
 epoch [0004 / 0050] [3409/4485] eta: 0 Days 7:36:20        lr: 	1.0000E-03 loss: 	1603.13582 loss align 0.0000
 epoch [0004 / 0050] [3509/4485] eta: 0 Days 7:36:0         lr: 	1.0000E-03 loss: 	1557.50158 loss align 0.0000
 epoch [0004 / 0050] [3609/4485] eta: 0 Days 7:35:39        lr: 	1.0000E-03 loss: 	1514.38619 loss align 0.0000
 epoch [0004 / 0050] [3709/4485] eta: 0 Days 7:35:19        lr: 	1.0000E-03 loss: 	1479.49347 loss align 0.0000
 epoch [0004 / 0050] [3809/4485] eta: 0 Days 7:34:59        lr: 	1.0000E-03 loss: 	1440.70056 loss align 0.0000
 epoch [0004 / 0050] [3909/4485] eta: 0 Days 7:34:39        lr: 	1.0000E-03 loss: 	1403.89278 loss align 0.0000
 epoch [0004 / 0050] [4009/4485] eta: 0 Days 7:34:18        lr: 	1.0000E-03 loss: 	1368.94540 loss align 0.0000
 epoch [0004 / 0050] [4109/4485] eta: 0 Days 7:33:58        lr: 	1.0000E-03 loss: 	1335.68547 loss align 0.0000
 epoch [0004 / 0050] [4209/4485] eta: 0 Days 7:33:39        lr: 	1.0000E-03 loss: 	1304.01410 loss align 0.0000
 epoch [0004 / 0050] [4309/4485] eta: 0 Days 7:33:19        lr: 	1.0000E-03 loss: 	1273.81460 loss align 0.0000
 epoch [0004 / 0050] [4409/4485] eta: 0 Days 7:32:59        lr: 	1.0000E-03 loss: 	1244.96132 loss align 0.0000
5
starting val epoch 5
val [0005 / 0050] validation loss: 	1.55723
starting train epoch 5
 epoch [0005 / 0050] [0009/4485] eta: 0 Days 7:36:56        lr: 	1.0000E-03 loss: 	1.32179 loss align 0.0000
 epoch [0005 / 0050] [0109/4485] eta: 0 Days 7:36:35        lr: 	1.0000E-03 loss: 	2.31123 loss align 0.0000
 epoch [0005 / 0050] [0209/4485] eta: 0 Days 7:36:14        lr: 	1.0000E-03 loss: 	2.07584 loss align 0.0000
 epoch [0005 / 0050] [0309/4485] eta: 0 Days 7:35:54        lr: 	1.0000E-03 loss: 	1.98507 loss align 0.0000
 epoch [0005 / 0050] [0409/4485] eta: 0 Days 7:35:34        lr: 	1.0000E-03 loss: 	1.89641 loss align 0.0000
 epoch [0005 / 0050] [0509/4485] eta: 0 Days 7:35:14        lr: 	1.0000E-03 loss: 	1.90067 loss align 0.0000
 epoch [0005 / 0050] [0609/4485] eta: 0 Days 7:34:53        lr: 	1.0000E-03 loss: 	66.19824 loss align 0.0000
 epoch [0005 / 0050] [0709/4485] eta: 0 Days 7:34:34        lr: 	1.0000E-03 loss: 	57.19931 loss align 0.0000
 epoch [0005 / 0050] [0809/4485] eta: 0 Days 7:34:14        lr: 	1.0000E-03 loss: 	50.33357 loss align 0.0000
 epoch [0005 / 0050] [0909/4485] eta: 0 Days 7:33:54        lr: 	1.0000E-03 loss: 	45.03919 loss align 0.0000
 epoch [0005 / 0050] [1009/4485] eta: 0 Days 7:33:34        lr: 	1.0000E-03 loss: 	40.78205 loss align 0.0000
 epoch [0005 / 0050] [1109/4485] eta: 0 Days 7:33:15        lr: 	1.0000E-03 loss: 	37.26870 loss align 0.0000
 epoch [0005 / 0050] [1209/4485] eta: 0 Days 7:32:55        lr: 	1.0000E-03 loss: 	34.28662 loss align 0.0000
 epoch [0005 / 0050] [1309/4485] eta: 0 Days 7:32:36        lr: 	1.0000E-03 loss: 	31.97294 loss align 0.0000
 epoch [0005 / 0050] [1409/4485] eta: 0 Days 7:32:17        lr: 	1.0000E-03 loss: 	29.84669 loss align 0.0000
 epoch [0005 / 0050] [1509/4485] eta: 0 Days 7:31:57        lr: 	1.0000E-03 loss: 	27.99312 loss align 0.0000
 epoch [0005 / 0050] [1609/4485] eta: 0 Days 7:31:38        lr: 	1.0000E-03 loss: 	26.49135 loss align 0.0000
 epoch [0005 / 0050] [1709/4485] eta: 0 Days 7:31:19        lr: 	1.0000E-03 loss: 	25.06463 loss align 0.0000
 epoch [0005 / 0050] [1809/4485] eta: 0 Days 7:31:0         lr: 	1.0000E-03 loss: 	23.80668 loss align 0.0000
 epoch [0005 / 0050] [1909/4485] eta: 0 Days 7:30:41        lr: 	1.0000E-03 loss: 	22.64843 loss align 0.0000
 epoch [0005 / 0050] [2009/4485] eta: 0 Days 7:30:21        lr: 	1.0000E-03 loss: 	21.62751 loss align 0.0000
 epoch [0005 / 0050] [2109/4485] eta: 0 Days 7:30:2         lr: 	1.0000E-03 loss: 	20.68283 loss align 0.0000
 epoch [0005 / 0050] [2209/4485] eta: 0 Days 7:29:43        lr: 	1.0000E-03 loss: 	19.82949 loss align 0.0000
 epoch [0005 / 0050] [2309/4485] eta: 0 Days 7:29:24        lr: 	1.0000E-03 loss: 	19.07489 loss align 0.0000
 epoch [0005 / 0050] [2409/4485] eta: 0 Days 7:29:6         lr: 	1.0000E-03 loss: 	18.38755 loss align 0.0000
 epoch [0005 / 0050] [2509/4485] eta: 0 Days 7:28:47        lr: 	1.0000E-03 loss: 	17.73789 loss align 0.0000
 epoch [0005 / 0050] [2609/4485] eta: 0 Days 7:28:28        lr: 	1.0000E-03 loss: 	17.13972 loss align 0.0000
 epoch [0005 / 0050] [2709/4485] eta: 0 Days 7:28:9         lr: 	1.0000E-03 loss: 	16.57559 loss align 0.0000
 epoch [0005 / 0050] [2809/4485] eta: 0 Days 7:27:51        lr: 	1.0000E-03 loss: 	16.07089 loss align 0.0000
 epoch [0005 / 0050] [2909/4485] eta: 0 Days 7:27:32        lr: 	1.0000E-03 loss: 	15.58120 loss align 0.0000
 epoch [0005 / 0050] [3009/4485] eta: 0 Days 7:27:14        lr: 	1.0000E-03 loss: 	15.15590 loss align 0.0000
 epoch [0005 / 0050] [3109/4485] eta: 0 Days 7:26:55        lr: 	1.0000E-03 loss: 	14.72826 loss align 0.0000
 epoch [0005 / 0050] [3209/4485] eta: 0 Days 7:26:37        lr: 	1.0000E-03 loss: 	14.33006 loss align 0.0000
 epoch [0005 / 0050] [3309/4485] eta: 0 Days 7:26:18        lr: 	1.0000E-03 loss: 	13.97185 loss align 0.0000
 epoch [0005 / 0050] [3409/4485] eta: 0 Days 7:26:0         lr: 	1.0000E-03 loss: 	13.61123 loss align 0.0000
 epoch [0005 / 0050] [3509/4485] eta: 0 Days 7:25:41        lr: 	1.0000E-03 loss: 	13.29443 loss align 0.0000
 epoch [0005 / 0050] [3609/4485] eta: 0 Days 7:25:23        lr: 	1.0000E-03 loss: 	13.27597 loss align 0.0000
 epoch [0005 / 0050] [3709/4485] eta: 0 Days 7:25:5         lr: 	1.0000E-03 loss: 	12.99289 loss align 0.0000
 epoch [0005 / 0050] [3809/4485] eta: 0 Days 7:24:46        lr: 	1.0000E-03 loss: 	12.70609 loss align 0.0000
 epoch [0005 / 0050] [3909/4485] eta: 0 Days 7:24:28        lr: 	1.0000E-03 loss: 	12.41337 loss align 0.0000
 epoch [0005 / 0050] [4009/4485] eta: 0 Days 7:24:10        lr: 	1.0000E-03 loss: 	12.16745 loss align 0.0000
 epoch [0005 / 0050] [4109/4485] eta: 0 Days 7:23:52        lr: 	1.0000E-03 loss: 	11.92338 loss align 0.0000
 epoch [0005 / 0050] [4209/4485] eta: 0 Days 7:23:34        lr: 	1.0000E-03 loss: 	11.69088 loss align 0.0000
 epoch [0005 / 0050] [4309/4485] eta: 0 Days 7:23:16        lr: 	1.0000E-03 loss: 	11.46227 loss align 0.0000
 epoch [0005 / 0050] [4409/4485] eta: 0 Days 7:22:57        lr: 	1.0000E-03 loss: 	11.24155 loss align 0.0000
6
starting val epoch 6
val [0006 / 0050] validation loss: 	6.68505
starting train epoch 6
 epoch [0006 / 0050] [0009/4485] eta: 0 Days 7:26:9         lr: 	1.0000E-03 loss: 	10.01527 loss align 0.0000
 epoch [0006 / 0050] [0109/4485] eta: 0 Days 7:25:49        lr: 	1.0000E-03 loss: 	2.56377 loss align 0.0000
 epoch [0006 / 0050] [0209/4485] eta: 0 Days 7:25:29        lr: 	1.0000E-03 loss: 	3.76089 loss align 0.0000
 epoch [0006 / 0050] [0309/4485] eta: 0 Days 7:25:9         lr: 	1.0000E-03 loss: 	3.32854 loss align 0.0000
 epoch [0006 / 0050] [0409/4485] eta: 0 Days 7:24:50        lr: 	1.0000E-03 loss: 	11.74115 loss align 0.0000
 epoch [0006 / 0050] [0509/4485] eta: 0 Days 7:24:30        lr: 	1.0000E-03 loss: 	9.78268 loss align 0.0000
 epoch [0006 / 0050] [0609/4485] eta: 0 Days 7:24:11        lr: 	1.0000E-03 loss: 	8.56845 loss align 0.0000
 epoch [0006 / 0050] [0709/4485] eta: 0 Days 7:23:51        lr: 	1.0000E-03 loss: 	7.65943 loss align 0.0000
 epoch [0006 / 0050] [0809/4485] eta: 0 Days 7:23:32        lr: 	1.0000E-03 loss: 	6.94318 loss align 0.0000
 epoch [0006 / 0050] [0909/4485] eta: 0 Days 7:23:12        lr: 	1.0000E-03 loss: 	6.43927 loss align 0.0000
 epoch [0006 / 0050] [1009/4485] eta: 0 Days 7:22:53        lr: 	1.0000E-03 loss: 	6.44730 loss align 0.0000
 epoch [0006 / 0050] [1109/4485] eta: 0 Days 7:22:34        lr: 	1.0000E-03 loss: 	6.11236 loss align 0.0000
 epoch [0006 / 0050] [1209/4485] eta: 0 Days 7:22:15        lr: 	1.0000E-03 loss: 	5.84295 loss align 0.0000
 epoch [0006 / 0050] [1309/4485] eta: 0 Days 7:21:56        lr: 	1.0000E-03 loss: 	5.60130 loss align 0.0000
 epoch [0006 / 0050] [1409/4485] eta: 0 Days 7:21:37        lr: 	1.0000E-03 loss: 	5.35204 loss align 0.0000
 epoch [0006 / 0050] [1509/4485] eta: 0 Days 7:21:18        lr: 	1.0000E-03 loss: 	5.15188 loss align 0.0000
 epoch [0006 / 0050] [1609/4485] eta: 0 Days 7:20:59        lr: 	1.0000E-03 loss: 	4.98514 loss align 0.0000
 epoch [0006 / 0050] [1709/4485] eta: 0 Days 7:20:41        lr: 	1.0000E-03 loss: 	4.81454 loss align 0.0000
 epoch [0006 / 0050] [1809/4485] eta: 0 Days 7:20:22        lr: 	1.0000E-03 loss: 	4.66985 loss align 0.0000
 epoch [0006 / 0050] [1909/4485] eta: 0 Days 7:20:3         lr: 	1.0000E-03 loss: 	4.52658 loss align 0.0000
 epoch [0006 / 0050] [2009/4485] eta: 0 Days 7:19:44        lr: 	1.0000E-03 loss: 	4.42243 loss align 0.0000
 epoch [0006 / 0050] [2109/4485] eta: 0 Days 7:19:26        lr: 	1.0000E-03 loss: 	4.30487 loss align 0.0000
 epoch [0006 / 0050] [2209/4485] eta: 0 Days 7:19:7         lr: 	1.0000E-03 loss: 	4.39664 loss align 0.0000
 epoch [0006 / 0050] [2309/4485] eta: 0 Days 7:18:49        lr: 	1.0000E-03 loss: 	4.28907 loss align 0.0000
 epoch [0006 / 0050] [2409/4485] eta: 0 Days 7:18:31        lr: 	1.0000E-03 loss: 	4.31408 loss align 0.0000
 epoch [0006 / 0050] [2509/4485] eta: 0 Days 7:18:12        lr: 	1.0000E-03 loss: 	4.22590 loss align 0.0000
 epoch [0006 / 0050] [2609/4485] eta: 0 Days 7:17:54        lr: 	1.0000E-03 loss: 	4.15119 loss align 0.0000
 epoch [0006 / 0050] [2709/4485] eta: 0 Days 7:17:36        lr: 	1.0000E-03 loss: 	4.05648 loss align 0.0000
 epoch [0006 / 0050] [2809/4485] eta: 0 Days 7:17:17        lr: 	1.0000E-03 loss: 	3.99284 loss align 0.0000
 epoch [0006 / 0050] [2909/4485] eta: 0 Days 7:16:59        lr: 	1.0000E-03 loss: 	3.94093 loss align 0.0000
 epoch [0006 / 0050] [3009/4485] eta: 0 Days 7:16:41        lr: 	1.0000E-03 loss: 	3.90508 loss align 0.0000
 epoch [0006 / 0050] [3109/4485] eta: 0 Days 7:16:23        lr: 	1.0000E-03 loss: 	3.87827 loss align 0.0000
 epoch [0006 / 0050] [3209/4485] eta: 0 Days 7:16:5         lr: 	1.0000E-03 loss: 	3.82763 loss align 0.0000
 epoch [0006 / 0050] [3309/4485] eta: 0 Days 7:15:47        lr: 	1.0000E-03 loss: 	3.81701 loss align 0.0000
 epoch [0006 / 0050] [3409/4485] eta: 0 Days 7:15:29        lr: 	1.0000E-03 loss: 	3.77499 loss align 0.0000
 epoch [0006 / 0050] [3509/4485] eta: 0 Days 7:15:11        lr: 	1.0000E-03 loss: 	3.77076 loss align 0.0000
 epoch [0006 / 0050] [3609/4485] eta: 0 Days 7:14:53        lr: 	1.0000E-03 loss: 	3.74300 loss align 0.0000
 epoch [0006 / 0050] [3709/4485] eta: 0 Days 7:14:35        lr: 	1.0000E-03 loss: 	3.69538 loss align 0.0000
 epoch [0006 / 0050] [3809/4485] eta: 0 Days 7:14:17        lr: 	1.0000E-03 loss: 	3.65726 loss align 0.0000
 epoch [0006 / 0050] [3909/4485] eta: 0 Days 7:13:59        lr: 	1.0000E-03 loss: 	3.61845 loss align 0.0000
 epoch [0006 / 0050] [4009/4485] eta: 0 Days 7:13:41        lr: 	1.0000E-03 loss: 	3.56927 loss align 0.0000
 epoch [0006 / 0050] [4109/4485] eta: 0 Days 7:13:23        lr: 	1.0000E-03 loss: 	3.88545 loss align 0.0000
 epoch [0006 / 0050] [4209/4485] eta: 0 Days 7:13:6         lr: 	1.0000E-03 loss: 	3.82776 loss align 0.0000
 epoch [0006 / 0050] [4309/4485] eta: 0 Days 7:12:48        lr: 	1.0000E-03 loss: 	3.81999 loss align 0.0000
 epoch [0006 / 0050] [4409/4485] eta: 0 Days 7:12:30        lr: 	1.0000E-03 loss: 	3.79635 loss align 0.0000
7
starting val epoch 7
val [0007 / 0050] validation loss: 	1.73176
starting train epoch 7
 epoch [0007 / 0050] [0009/4485] eta: 0 Days 7:15:10        lr: 	1.0000E-03 loss: 	8.57685 loss align 0.0000
 epoch [0007 / 0050] [0109/4485] eta: 0 Days 7:14:51        lr: 	1.0000E-03 loss: 	2955.05935 loss align 0.0000
 epoch [0007 / 0050] [0209/4485] eta: 0 Days 7:14:32        lr: 	1.0000E-03 loss: 	1542.12970 loss align 0.0000
 epoch [0007 / 0050] [0309/4485] eta: 0 Days 7:14:14        lr: 	1.0000E-03 loss: 	1043.75406 loss align 0.0000
 epoch [0007 / 0050] [0409/4485] eta: 0 Days 7:13:56        lr: 	1.0000E-03 loss: 	789.06359 loss align 0.0000
 epoch [0007 / 0050] [0509/4485] eta: 0 Days 7:13:37        lr: 	1.0000E-03 loss: 	634.57602 loss align 0.0000
 epoch [0007 / 0050] [0609/4485] eta: 0 Days 7:13:19        lr: 	1.0000E-03 loss: 	530.68906 loss align 0.0000
 epoch [0007 / 0050] [0709/4485] eta: 0 Days 7:13:1         lr: 	1.0000E-03 loss: 	456.11446 loss align 0.0000
 epoch [0007 / 0050] [0809/4485] eta: 0 Days 7:12:43        lr: 	1.0000E-03 loss: 	400.02096 loss align 0.0000
 epoch [0007 / 0050] [0909/4485] eta: 0 Days 7:12:25        lr: 	1.0000E-03 loss: 	356.62949 loss align 0.0000
 epoch [0007 / 0050] [1009/4485] eta: 0 Days 7:12:7         lr: 	1.0000E-03 loss: 	321.63422 loss align 0.0000
 epoch [0007 / 0050] [1109/4485] eta: 0 Days 7:11:49        lr: 	1.0000E-03 loss: 	292.79705 loss align 0.0000
 epoch [0007 / 0050] [1209/4485] eta: 0 Days 7:11:31        lr: 	1.0000E-03 loss: 	268.74226 loss align 0.0000
 epoch [0007 / 0050] [1309/4485] eta: 0 Days 7:11:13        lr: 	1.0000E-03 loss: 	248.39102 loss align 0.0000
 epoch [0007 / 0050] [1409/4485] eta: 0 Days 7:10:55        lr: 	1.0000E-03 loss: 	231.01153 loss align 0.0000
 epoch [0007 / 0050] [1509/4485] eta: 0 Days 7:10:38        lr: 	1.0000E-03 loss: 	215.97125 loss align 0.0000
 epoch [0007 / 0050] [1609/4485] eta: 0 Days 7:10:20        lr: 	1.0000E-03 loss: 	202.71291 loss align 0.0000
 epoch [0007 / 0050] [1709/4485] eta: 0 Days 7:10:2         lr: 	1.0000E-03 loss: 	190.98115 loss align 0.0000
 epoch [0007 / 0050] [1809/4485] eta: 0 Days 7:9:44         lr: 	1.0000E-03 loss: 	180.53854 loss align 0.0000
 epoch [0007 / 0050] [1909/4485] eta: 0 Days 7:9:27         lr: 	1.0000E-03 loss: 	171.19069 loss align 0.0000
 epoch [0007 / 0050] [2009/4485] eta: 0 Days 7:9:9          lr: 	1.0000E-03 loss: 	162.76002 loss align 0.0000
 epoch [0007 / 0050] [2109/4485] eta: 0 Days 7:8:51         lr: 	1.0000E-03 loss: 	155.20615 loss align 0.0000
 epoch [0007 / 0050] [2209/4485] eta: 0 Days 7:8:34         lr: 	1.0000E-03 loss: 	148.26979 loss align 0.0000
 epoch [0007 / 0050] [2309/4485] eta: 0 Days 7:8:16         lr: 	1.0000E-03 loss: 	141.97770 loss align 0.0000
 epoch [0007 / 0050] [2409/4485] eta: 0 Days 7:7:59         lr: 	1.0000E-03 loss: 	136.21137 loss align 0.0000
 epoch [0007 / 0050] [2509/4485] eta: 0 Days 7:7:41         lr: 	1.0000E-03 loss: 	130.87634 loss align 0.0000
 epoch [0007 / 0050] [2609/4485] eta: 0 Days 7:7:24         lr: 	1.0000E-03 loss: 	125.92184 loss align 0.0000
 epoch [0007 / 0050] [2709/4485] eta: 0 Days 7:7:6          lr: 	1.0000E-03 loss: 	121.41814 loss align 0.0000
 epoch [0007 / 0050] [2809/4485] eta: 0 Days 7:6:49         lr: 	1.0000E-03 loss: 	117.19293 loss align 0.0000
 epoch [0007 / 0050] [2909/4485] eta: 0 Days 7:6:31         lr: 	1.0000E-03 loss: 	113.22579 loss align 0.0000
 epoch [0007 / 0050] [3009/4485] eta: 0 Days 7:6:14         lr: 	1.0000E-03 loss: 	109.52860 loss align 0.0000
 epoch [0007 / 0050] [3109/4485] eta: 0 Days 7:5:57         lr: 	1.0000E-03 loss: 	106.10507 loss align 0.0000
 epoch [0007 / 0050] [3209/4485] eta: 0 Days 7:5:39         lr: 	1.0000E-03 loss: 	102.89641 loss align 0.0000
 epoch [0007 / 0050] [3309/4485] eta: 0 Days 7:5:22         lr: 	1.0000E-03 loss: 	99.86987 loss align 0.0000
 epoch [0007 / 0050] [3409/4485] eta: 0 Days 7:5:5          lr: 	1.0000E-03 loss: 	96.99382 loss align 0.0000
 epoch [0007 / 0050] [3509/4485] eta: 0 Days 7:4:48         lr: 	1.0000E-03 loss: 	94.30144 loss align 0.0000
 epoch [0007 / 0050] [3609/4485] eta: 0 Days 7:4:30         lr: 	1.0000E-03 loss: 	91.74138 loss align 0.0000
 epoch [0007 / 0050] [3709/4485] eta: 0 Days 7:4:13         lr: 	1.0000E-03 loss: 	89.33628 loss align 0.0000
 epoch [0007 / 0050] [3809/4485] eta: 0 Days 7:3:56         lr: 	1.0000E-03 loss: 	87.04126 loss align 0.0000
 epoch [0007 / 0050] [3909/4485] eta: 0 Days 7:3:39         lr: 	1.0000E-03 loss: 	84.87182 loss align 0.0000
 epoch [0007 / 0050] [4009/4485] eta: 0 Days 7:3:22         lr: 	1.0000E-03 loss: 	82.85071 loss align 0.0000
 epoch [0007 / 0050] [4109/4485] eta: 0 Days 7:3:5          lr: 	1.0000E-03 loss: 	80.88916 loss align 0.0000
 epoch [0007 / 0050] [4209/4485] eta: 0 Days 7:2:48         lr: 	1.0000E-03 loss: 	79.02684 loss align 0.0000
 epoch [0007 / 0050] [4309/4485] eta: 0 Days 7:2:31         lr: 	1.0000E-03 loss: 	77.22928 loss align 0.0000
 epoch [0007 / 0050] [4409/4485] eta: 0 Days 7:2:14         lr: 	1.0000E-03 loss: 	75.52533 loss align 0.0000
8
starting val epoch 8
val [0008 / 0050] validation loss: 	13.32778
starting train epoch 8
 epoch [0008 / 0050] [0009/4485] eta: 0 Days 7:4:25         lr: 	1.0000E-03 loss: 	0.10213 loss align 0.0000
 epoch [0008 / 0050] [0109/4485] eta: 0 Days 7:4:7          lr: 	1.0000E-03 loss: 	2.96119 loss align 0.0000
 epoch [0008 / 0050] [0209/4485] eta: 0 Days 7:3:49         lr: 	1.0000E-03 loss: 	2.59086 loss align 0.0000
 epoch [0008 / 0050] [0309/4485] eta: 0 Days 7:3:31         lr: 	1.0000E-03 loss: 	2.70625 loss align 0.0000
 epoch [0008 / 0050] [0409/4485] eta: 0 Days 7:3:14         lr: 	1.0000E-03 loss: 	2.59661 loss align 0.0000
 epoch [0008 / 0050] [0509/4485] eta: 0 Days 7:2:56         lr: 	1.0000E-03 loss: 	2.43995 loss align 0.0000
 epoch [0008 / 0050] [0609/4485] eta: 0 Days 7:2:39         lr: 	1.0000E-03 loss: 	2.40551 loss align 0.0000
 epoch [0008 / 0050] [0709/4485] eta: 0 Days 7:2:21         lr: 	1.0000E-03 loss: 	2.40297 loss align 0.0000
 epoch [0008 / 0050] [0809/4485] eta: 0 Days 7:2:4          lr: 	1.0000E-03 loss: 	2.35109 loss align 0.0000
 epoch [0008 / 0050] [0909/4485] eta: 0 Days 7:1:47         lr: 	1.0000E-03 loss: 	2.31018 loss align 0.0000
 epoch [0008 / 0050] [1009/4485] eta: 0 Days 7:1:29         lr: 	1.0000E-03 loss: 	2.29030 loss align 0.0000
 epoch [0008 / 0050] [1109/4485] eta: 0 Days 7:1:12         lr: 	1.0000E-03 loss: 	2.25974 loss align 0.0000
 epoch [0008 / 0050] [1209/4485] eta: 0 Days 7:0:55         lr: 	1.0000E-03 loss: 	2.44829 loss align 0.0000
 epoch [0008 / 0050] [1309/4485] eta: 0 Days 7:0:38         lr: 	1.0000E-03 loss: 	2.43503 loss align 0.0000
 epoch [0008 / 0050] [1409/4485] eta: 0 Days 7:0:21         lr: 	1.0000E-03 loss: 	2.37413 loss align 0.0000
 epoch [0008 / 0050] [1509/4485] eta: 0 Days 7:0:4          lr: 	1.0000E-03 loss: 	2.37784 loss align 0.0000
 epoch [0008 / 0050] [1609/4485] eta: 0 Days 6:59:47        lr: 	1.0000E-03 loss: 	2.35504 loss align 0.0000
 epoch [0008 / 0050] [1709/4485] eta: 0 Days 6:59:30        lr: 	1.0000E-03 loss: 	2.33678 loss align 0.0000
 epoch [0008 / 0050] [1809/4485] eta: 0 Days 6:59:13        lr: 	1.0000E-03 loss: 	101.96059 loss align 0.0000
