Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.dense.weight', 'lm_head.bias', 'lm_head.dense.bias', 'lm_head.decoder.weight', 'lm_head.layer_norm.bias', 'lm_head.layer_norm.weight']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.predictions.transform.LayerNorm.bias', 'cls.seq_relationship.weight', 'cls.predictions.transform.dense.weight', 'cls.seq_relationship.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.decoder.weight', 'cls.predictions.bias']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
rr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	5.39896
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4278] eta: 15 Days 5:0:58        lr: 	1.0000E-04 loss: 	9.56715 loss align 0.0000
 epoch [0004 / 0050] [1209/4278] eta: 0 Days 13:36:43       lr: 	1.0000E-04 loss: 	2.62241 loss align 0.0000
 epoch [0004 / 0050] [1309/4278] eta: 0 Days 13:36:1        lr: 	1.0000E-04 loss: 	2.66725 loss align 0.0000
 epoch [0004 / 0050] [1409/4278] eta: 0 Days 13:35:19       lr: 	1.0000E-04 loss: 	2.66548 loss align 0.0000
 epoch [0004 / 0050] [1509/4278] eta: 0 Days 13:34:38       lr: 	1.0000E-04 loss: 	2.81656 loss align 0.0000
 epoch [0004 / 0050] [1609/4278] eta: 0 Days 13:33:57       lr: 	1.0000E-04 loss: 	2.80273 loss align 0.0000
 epoch [0004 / 0050] [1709/4278] eta: 0 Days 13:33:15       lr: 	1.0000E-04 loss: 	2.88058 loss align 0.0000
 epoch [0004 / 0050] [1809/4278] eta: 0 Days 13:32:34       lr: 	1.0000E-04 loss: 	2.90043 loss align 0.0000
 epoch [0004 / 0050] [1909/4278] eta: 0 Days 13:31:52       lr: 	1.0000E-04 loss: 	2.88786 loss align 0.0000
 epoch [0004 / 0050] [2009/4278] eta: 0 Days 13:31:11       lr: 	1.0000E-04 loss: 	2.87786 loss align 0.0000
 epoch [0004 / 0050] [2109/4278] eta: 0 Days 13:30:30       lr: 	1.0000E-04 loss: 	2.87503 loss align 0.0000
 epoch [0004 / 0050] [2209/4278] eta: 0 Days 13:29:49       lr: 	1.0000E-04 loss: 	2.86071 loss align 0.0000
 epoch [0004 / 0050] [2309/4278] eta: 0 Days 13:29:9        lr: 	1.0000E-04 loss: 	2.83865 loss align 0.0000
 epoch [0004 / 0050] [2409/4278] eta: 0 Days 13:28:28       lr: 	1.0000E-04 loss: 	2.82646 loss align 0.0000
 epoch [0004 / 0050] [2509/4278] eta: 0 Days 13:27:48       lr: 	1.0000E-04 loss: 	2.91951 loss align 0.0000
 epoch [0004 / 0050] [2609/4278] eta: 0 Days 13:27:9        lr: 	1.0000E-04 loss: 	2.90592 loss align 0.0000
 epoch [0004 / 0050] [2709/4278] eta: 0 Days 13:26:30       lr: 	1.0000E-04 loss: 	2.89380 loss align 0.0000
 epoch [0004 / 0050] [2809/4278] eta: 0 Days 13:25:50       lr: 	1.0000E-04 loss: 	2.86228 loss align 0.0000
 epoch [0004 / 0050] [2909/4278] eta: 0 Days 13:25:10       lr: 	1.0000E-04 loss: 	2.86748 loss align 0.0000
 epoch [0004 / 0050] [3009/4278] eta: 0 Days 13:24:31       lr: 	1.0000E-04 loss: 	2.86987 loss align 0.0000
 epoch [0004 / 0050] [3109/4278] eta: 0 Days 13:23:53       lr: 	1.0000E-04 loss: 	2.85531 loss align 0.0000
 epoch [0004 / 0050] [3209/4278] eta: 0 Days 13:23:13       lr: 	1.0000E-04 loss: 	2.83274 loss align 0.0000
 epoch [0004 / 0050] [3309/4278] eta: 0 Days 13:22:36       lr: 	1.0000E-04 loss: 	2.83868 loss align 0.0000
 epoch [0004 / 0050] [3409/4278] eta: 0 Days 13:21:58       lr: 	1.0000E-04 loss: 	2.82796 loss align 0.0000
 epoch [0004 / 0050] [3509/4278] eta: 0 Days 13:21:21       lr: 	1.0000E-04 loss: 	2.82077 loss align 0.0000
 epoch [0004 / 0050] [3609/4278] eta: 0 Days 13:20:44       lr: 	1.0000E-04 loss: 	2.81613 loss align 0.0000
 epoch [0004 / 0050] [3709/4278] eta: 0 Days 13:20:9        lr: 	1.0000E-04 loss: 	2.80931 loss align 0.0000
 epoch [0004 / 0050] [3809/4278] eta: 0 Days 13:19:33       lr: 	1.0000E-04 loss: 	2.80003 loss align 0.0000
 epoch [0004 / 0050] [3909/4278] eta: 0 Days 13:18:57       lr: 	1.0000E-04 loss: 	2.79459 loss align 0.0000
 epoch [0004 / 0050] [4009/4278] eta: 0 Days 13:18:21       lr: 	1.0000E-04 loss: 	2.80123 loss align 0.0000
 epoch [0004 / 0050] [4109/4278] eta: 0 Days 13:17:46       lr: 	1.0000E-04 loss: 	2.79269 loss align 0.0000
 epoch [0004 / 0050] [4209/4278] eta: 0 Days 13:17:11       lr: 	1.0000E-04 loss: 	2.78203 loss align 0.0000
5
starting val epoch 5
val [0005 / 0050] validation loss: 	2.15844
starting train epoch 5
 epoch [0005 / 0050] [0009/4278] eta: 0 Days 13:23:30       lr: 	1.0000E-04 loss: 	3.32285 loss align 0.0000
 epoch [0005 / 0050] [0109/4278] eta: 0 Days 13:22:55       lr: 	1.0000E-04 loss: 	2.69716 loss align 0.0000
 epoch [0005 / 0050] [0209/4278] eta: 0 Days 13:22:20       lr: 	1.0000E-04 loss: 	2.55418 loss align 0.0000
 epoch [0005 / 0050] [0309/4278] eta: 0 Days 13:21:48       lr: 	1.0000E-04 loss: 	2.62640 loss align 0.0000
 epoch [0005 / 0050] [0409/4278] eta: 0 Days 13:21:14       lr: 	1.0000E-04 loss: 	2.68046 loss align 0.0000
 epoch [0005 / 0050] [0509/4278] eta: 0 Days 13:20:41       lr: 	1.0000E-04 loss: 	2.62492 loss align 0.0000
 epoch [0005 / 0050] [0609/4278] eta: 0 Days 13:20:8        lr: 	1.0000E-04 loss: 	2.85558 loss align 0.0000
 epoch [0005 / 0050] [0709/4278] eta: 0 Days 13:19:36       lr: 	1.0000E-04 loss: 	2.89469 loss align 0.0000
 epoch [0005 / 0050] [0809/4278] eta: 0 Days 13:19:3        lr: 	1.0000E-04 loss: 	2.83748 loss align 0.0000
 epoch [0005 / 0050] [0909/4278] eta: 0 Days 13:18:31       lr: 	1.0000E-04 loss: 	2.79101 loss align 0.0000
 epoch [0005 / 0050] [1009/4278] eta: 0 Days 13:17:59       lr: 	1.0000E-04 loss: 	2.73817 loss align 0.0000
 epoch [0005 / 0050] [1109/4278] eta: 0 Days 13:17:27       lr: 	1.0000E-04 loss: 	2.70367 loss align 0.0000
 epoch [0005 / 0050] [1209/4278] eta: 0 Days 13:16:56       lr: 	1.0000E-04 loss: 	2.70117 loss align 0.0000
 epoch [0005 / 0050] [1309/4278] eta: 0 Days 13:16:24       lr: 	1.0000E-04 loss: 	2.66215 loss align 0.0000
 epoch [0005 / 0050] [1409/4278] eta: 0 Days 13:15:52       lr: 	1.0000E-04 loss: 	2.66733 loss align 0.0000
 epoch [0005 / 0050] [1509/4278] eta: 0 Days 13:15:19       lr: 	1.0000E-04 loss: 	2.68557 loss align 0.0000
 epoch [0005 / 0050] [1609/4278] eta: 0 Days 13:14:48       lr: 	1.0000E-04 loss: 	2.69127 loss align 0.0000
 epoch [0005 / 0050] [1709/4278] eta: 0 Days 13:14:16       lr: 	1.0000E-04 loss: 	2.69483 loss align 0.0000
 epoch [0005 / 0050] [1809/4278] eta: 0 Days 13:13:44       lr: 	1.0000E-04 loss: 	2.70398 loss align 0.0000
 epoch [0005 / 0050] [1909/4278] eta: 0 Days 13:13:12       lr: 	1.0000E-04 loss: 	2.71470 loss align 0.0000
 epoch [0005 / 0050] [2009/4278] eta: 0 Days 13:12:41       lr: 	1.0000E-04 loss: 	2.71769 loss align 0.0000
 epoch [0005 / 0050] [2109/4278] eta: 0 Days 13:12:11       lr: 	1.0000E-04 loss: 	2.69486 loss align 0.0000
 epoch [0005 / 0050] [2209/4278] eta: 0 Days 13:11:40       lr: 	1.0000E-04 loss: 	2.68505 loss align 0.0000
 epoch [0005 / 0050] [2309/4278] eta: 0 Days 13:11:9        lr: 	1.0000E-04 loss: 	2.69726 loss align 0.0000
 epoch [0005 / 0050] [2409/4278] eta: 0 Days 13:10:38       lr: 	1.0000E-04 loss: 	2.70457 loss align 0.0000
 epoch [0005 / 0050] [2509/4278] eta: 0 Days 13:10:7        lr: 	1.0000E-04 loss: 	2.69287 loss align 0.0000
 epoch [0005 / 0050] [2609/4278] eta: 0 Days 13:9:35        lr: 	1.0000E-04 loss: 	2.69169 loss align 0.0000
 epoch [0005 / 0050] [2709/4278] eta: 0 Days 13:9:5         lr: 	1.0000E-04 loss: 	2.68784 loss align 0.0000
 epoch [0005 / 0050] [2809/4278] eta: 0 Days 13:8:34        lr: 	1.0000E-04 loss: 	2.69209 loss align 0.0000
 epoch [0005 / 0050] [2909/4278] eta: 0 Days 13:8:3         lr: 	1.0000E-04 loss: 	2.69800 loss align 0.0000
 epoch [0005 / 0050] [3009/4278] eta: 0 Days 13:7:31        lr: 	1.0000E-04 loss: 	2.69701 loss align 0.0000
 epoch [0005 / 0050] [3109/4278] eta: 0 Days 13:7:0         lr: 	1.0000E-04 loss: 	2.67842 loss align 0.0000
 epoch [0005 / 0050] [3209/4278] eta: 0 Days 13:6:29        lr: 	1.0000E-04 loss: 	2.68787 loss align 0.0000
 epoch [0005 / 0050] [3309/4278] eta: 0 Days 13:5:59        lr: 	1.0000E-04 loss: 	2.68584 loss align 0.0000
 epoch [0005 / 0050] [3409/4278] eta: 0 Days 13:5:28        lr: 	1.0000E-04 loss: 	2.69299 loss align 0.0000
 epoch [0005 / 0050] [3509/4278] eta: 0 Days 13:4:58        lr: 	1.0000E-04 loss: 	2.68131 loss align 0.0000
 epoch [0005 / 0050] [3609/4278] eta: 0 Days 13:4:28        lr: 	1.0000E-04 loss: 	2.69890 loss align 0.0000
 epoch [0005 / 0050] [3709/4278] eta: 0 Days 13:3:58        lr: 	1.0000E-04 loss: 	2.69201 loss align 0.0000
 epoch [0005 / 0050] [3809/4278] eta: 0 Days 13:3:27        lr: 	1.0000E-04 loss: 	2.69251 loss align 0.0000
 epoch [0005 / 0050] [3909/4278] eta: 0 Days 13:2:56        lr: 	1.0000E-04 loss: 	2.67917 loss align 0.0000
 epoch [0005 / 0050] [4009/4278] eta: 0 Days 13:2:26        lr: 	1.0000E-04 loss: 	2.67773 loss align 0.0000
 epoch [0005 / 0050] [4109/4278] eta: 0 Days 13:1:56        lr: 	1.0000E-04 loss: 	2.66949 loss align 0.0000
 epoch [0005 / 0050] [4209/4278] eta: 0 Days 13:1:26        lr: 	1.0000E-04 loss: 	2.66576 loss align 0.0000
6
starting val epoch 6
val [0006 / 0050] validation loss: 	2.60491
starting train epoch 6
 epoch [0006 / 0050] [0009/4278] eta: 0 Days 13:6:23        lr: 	1.0000E-04 loss: 	0.80944 loss align 0.0000
 epoch [0006 / 0050] [0109/4278] eta: 0 Days 13:5:51        lr: 	1.0000E-04 loss: 	3.11718 loss align 0.0000
 epoch [0006 / 0050] [0209/4278] eta: 0 Days 13:5:19        lr: 	1.0000E-04 loss: 	2.47328 loss align 0.0000
 epoch [0006 / 0050] [0309/4278] eta: 0 Days 13:4:47        lr: 	1.0000E-04 loss: 	3.14403 loss align 0.0000
 epoch [0006 / 0050] [0409/4278] eta: 0 Days 13:4:16        lr: 	1.0000E-04 loss: 	2.98179 loss align 0.0000
 epoch [0006 / 0050] [0509/4278] eta: 0 Days 13:3:44        lr: 	1.0000E-04 loss: 	2.97771 loss align 0.0000
 epoch [0006 / 0050] [0609/4278] eta: 0 Days 13:3:11        lr: 	1.0000E-04 loss: 	2.89022 loss align 0.0000
 epoch [0006 / 0050] [0709/4278] eta: 0 Days 13:2:40        lr: 	1.0000E-04 loss: 	2.84731 loss align 0.0000
 epoch [0006 / 0050] [0809/4278] eta: 0 Days 13:2:8         lr: 	1.0000E-04 loss: 	2.83204 loss align 0.0000
 epoch [0006 / 0050] [0909/4278] eta: 0 Days 13:1:35        lr: 	1.0000E-04 loss: 	2.79068 loss align 0.0000
 epoch [0006 / 0050] [1009/4278] eta: 0 Days 13:1:4         lr: 	1.0000E-04 loss: 	2.81152 loss align 0.0000
 epoch [0006 / 0050] [1109/4278] eta: 0 Days 13:0:33        lr: 	1.0000E-04 loss: 	2.77349 loss align 0.0000
 epoch [0006 / 0050] [1209/4278] eta: 0 Days 13:0:1         lr: 	1.0000E-04 loss: 	2.78009 loss align 0.0000
 epoch [0006 / 0050] [1309/4278] eta: 0 Days 12:59:29       lr: 	1.0000E-04 loss: 	2.83577 loss align 0.0000
 epoch [0006 / 0050] [1409/4278] eta: 0 Days 12:58:58       lr: 	1.0000E-04 loss: 	2.82935 loss align 0.0000
 epoch [0006 / 0050] [1509/4278] eta: 0 Days 12:58:26       lr: 	1.0000E-04 loss: 	2.81634 loss align 0.0000
 epoch [0006 / 0050] [1609/4278] eta: 0 Days 12:57:55       lr: 	1.0000E-04 loss: 	2.87481 loss align 0.0000
 epoch [0006 / 0050] [1709/4278] eta: 0 Days 12:57:24       lr: 	1.0000E-04 loss: 	2.80337 loss align 0.0000
 epoch [0006 / 0050] [1809/4278] eta: 0 Days 12:56:53       lr: 	1.0000E-04 loss: 	2.83132 loss align 0.0000
 epoch [0006 / 0050] [1909/4278] eta: 0 Days 12:56:22       lr: 	1.0000E-04 loss: 	2.83827 loss align 0.0000
 epoch [0006 / 0050] [2009/4278] eta: 0 Days 12:55:51       lr: 	1.0000E-04 loss: 	2.79940 loss align 0.0000
 epoch [0006 / 0050] [2109/4278] eta: 0 Days 12:55:20       lr: 	1.0000E-04 loss: 	2.78258 loss align 0.0000
 epoch [0006 / 0050] [2209/4278] eta: 0 Days 12:54:49       lr: 	1.0000E-04 loss: 	2.76284 loss align 0.0000
 epoch [0006 / 0050] [2309/4278] eta: 0 Days 12:54:18       lr: 	1.0000E-04 loss: 	2.87896 loss align 0.0000
 epoch [0006 / 0050] [2409/4278] eta: 0 Days 12:53:48       lr: 	1.0000E-04 loss: 	2.86540 loss align 0.0000
 epoch [0006 / 0050] [2509/4278] eta: 0 Days 12:53:17       lr: 	1.0000E-04 loss: 	2.84375 loss align 0.0000
 epoch [0006 / 0050] [2609/4278] eta: 0 Days 12:52:46       lr: 	1.0000E-04 loss: 	2.83175 loss align 0.0000
 epoch [0006 / 0050] [2709/4278] eta: 0 Days 12:52:15       lr: 	1.0000E-04 loss: 	2.82271 loss align 0.0000
 epoch [0006 / 0050] [2809/4278] eta: 0 Days 12:51:44       lr: 	1.0000E-04 loss: 	2.81786 loss align 0.0000
 epoch [0006 / 0050] [2909/4278] eta: 0 Days 12:51:14       lr: 	1.0000E-04 loss: 	2.80121 loss align 0.0000
 epoch [0006 / 0050] [3009/4278] eta: 0 Days 12:50:44       lr: 	1.0000E-04 loss: 	2.80703 loss align 0.0000
 epoch [0006 / 0050] [3109/4278] eta: 0 Days 12:50:14       lr: 	1.0000E-04 loss: 	2.79190 loss align 0.0000
 epoch [0006 / 0050] [3209/4278] eta: 0 Days 12:49:43       lr: 	1.0000E-04 loss: 	2.78149 loss align 0.0000
 epoch [0006 / 0050] [3309/4278] eta: 0 Days 12:49:13       lr: 	1.0000E-04 loss: 	2.79135 loss align 0.0000
 epoch [0006 / 0050] [3409/4278] eta: 0 Days 12:48:44       lr: 	1.0000E-04 loss: 	2.78037 loss align 0.0000
 epoch [0006 / 0050] [3509/4278] eta: 0 Days 12:48:13       lr: 	1.0000E-04 loss: 	2.77440 loss align 0.0000
 epoch [0006 / 0050] [3609/4278] eta: 0 Days 12:47:43       lr: 	1.0000E-04 loss: 	2.77034 loss align 0.0000
 epoch [0006 / 0050] [3709/4278] eta: 0 Days 12:47:13       lr: 	1.0000E-04 loss: 	2.77021 loss align 0.0000
 epoch [0006 / 0050] [3809/4278] eta: 0 Days 12:46:42       lr: 	1.0000E-04 loss: 	2.75605 loss align 0.0000
 epoch [0006 / 0050] [3909/4278] eta: 0 Days 12:46:11       lr: 	1.0000E-04 loss: 	2.75686 loss align 0.0000
 epoch [0006 / 0050] [4009/4278] eta: 0 Days 12:45:41       lr: 	1.0000E-04 loss: 	2.74856 loss align 0.0000
 epoch [0006 / 0050] [4109/4278] eta: 0 Days 12:45:11       lr: 	1.0000E-04 loss: 	2.75183 loss align 0.0000
 epoch [0006 / 0050] [4209/4278] eta: 0 Days 12:44:42       lr: 	1.0000E-04 loss: 	2.77287 loss align 0.0000
7
starting val epoch 7
val [0007 / 0050] validation loss: 	2.88927
checkpoint
starting train epoch 7
 epoch [0007 / 0050] [0009/4278] eta: 0 Days 12:49:27       lr: 	1.0000E-04 loss: 	4.82734 loss align 0.0000
 epoch [0007 / 0050] [0109/4278] eta: 0 Days 12:48:55       lr: 	1.0000E-04 loss: 	2.71886 loss align 0.0000
 epoch [0007 / 0050] [0209/4278] eta: 0 Days 12:48:23       lr: 	1.0000E-04 loss: 	2.95168 loss align 0.0000
 epoch [0007 / 0050] [0309/4278] eta: 0 Days 12:47:52       lr: 	1.0000E-04 loss: 	2.83099 loss align 0.0000
 epoch [0007 / 0050] [0409/4278] eta: 0 Days 12:47:21       lr: 	1.0000E-04 loss: 	2.68212 loss align 0.0000
 epoch [0007 / 0050] [0509/4278] eta: 0 Days 12:46:49       lr: 	1.0000E-04 loss: 	2.65985 loss align 0.0000
 epoch [0007 / 0050] [0609/4278] eta: 0 Days 12:46:19       lr: 	1.0000E-04 loss: 	2.58829 loss align 0.0000
 epoch [0007 / 0050] [0709/4278] eta: 0 Days 12:45:48       lr: 	1.0000E-04 loss: 	2.58548 loss align 0.0000
 epoch [0007 / 0050] [0809/4278] eta: 0 Days 12:45:17       lr: 	1.0000E-04 loss: 	2.57420 loss align 0.0000
 epoch [0007 / 0050] [0909/4278] eta: 0 Days 12:44:46       lr: 	1.0000E-04 loss: 	2.63170 loss align 0.0000
 epoch [0007 / 0050] [1009/4278] eta: 0 Days 12:44:15       lr: 	1.0000E-04 loss: 	2.55003 loss align 0.0000
 epoch [0007 / 0050] [1109/4278] eta: 0 Days 12:43:44       lr: 	1.0000E-04 loss: 	2.59734 loss align 0.0000
 epoch [0007 / 0050] [1209/4278] eta: 0 Days 12:43:14       lr: 	1.0000E-04 loss: 	2.62757 loss align 0.0000
 epoch [0007 / 0050] [1309/4278] eta: 0 Days 12:42:44       lr: 	1.0000E-04 loss: 	2.64063 loss align 0.0000
 epoch [0007 / 0050] [1409/4278] eta: 0 Days 12:42:13       lr: 	1.0000E-04 loss: 	2.68232 loss align 0.0000
 epoch [0007 / 0050] [1509/4278] eta: 0 Days 12:41:43       lr: 	1.0000E-04 loss: 	2.65484 loss align 0.0000
 epoch [0007 / 0050] [1609/4278] eta: 0 Days 12:41:13       lr: 	1.0000E-04 loss: 	2.67148 loss align 0.0000
 epoch [0007 / 0050] [1709/4278] eta: 0 Days 12:40:43       lr: 	1.0000E-04 loss: 	2.68180 loss align 0.0000
 epoch [0007 / 0050] [1809/4278] eta: 0 Days 12:40:12       lr: 	1.0000E-04 loss: 	2.68644 loss align 0.0000
 epoch [0007 / 0050] [1909/4278] eta: 0 Days 12:39:43       lr: 	1.0000E-04 loss: 	2.65898 loss align 0.0000
 epoch [0007 / 0050] [2009/4278] eta: 0 Days 12:39:12       lr: 	1.0000E-04 loss: 	2.66232 loss align 0.0000
 epoch [0007 / 0050] [2109/4278] eta: 0 Days 12:38:43       lr: 	1.0000E-04 loss: 	2.66333 loss align 0.0000
 epoch [0007 / 0050] [2209/4278] eta: 0 Days 12:38:13       lr: 	1.0000E-04 loss: 	2.67893 loss align 0.0000
 epoch [0007 / 0050] [2309/4278] eta: 0 Days 12:37:43       lr: 	1.0000E-04 loss: 	2.66294 loss align 0.0000
 epoch [0007 / 0050] [2409/4278] eta: 0 Days 12:37:13       lr: 	1.0000E-04 loss: 	2.64670 loss align 0.0000
 epoch [0007 / 0050] [2509/4278] eta: 0 Days 12:36:42       lr: 	1.0000E-04 loss: 	2.65567 loss align 0.0000
 epoch [0007 / 0050] [2609/4278] eta: 0 Days 12:36:11       lr: 	1.0000E-04 loss: 	2.65153 loss align 0.0000
 epoch [0007 / 0050] [2709/4278] eta: 0 Days 12:35:42       lr: 	1.0000E-04 loss: 	2.65156 loss align 0.0000
 epoch [0007 / 0050] [2809/4278] eta: 0 Days 12:35:12       lr: 	1.0000E-04 loss: 	2.64817 loss align 0.0000
 epoch [0007 / 0050] [2909/4278] eta: 0 Days 12:34:41       lr: 	1.0000E-04 loss: 	2.65821 loss align 0.0000
 epoch [0007 / 0050] [3009/4278] eta: 0 Days 12:34:11       lr: 	1.0000E-04 loss: 	2.65877 loss align 0.0000
 epoch [0007 / 0050] [3109/4278] eta: 0 Days 12:33:41       lr: 	1.0000E-04 loss: 	2.66389 loss align 0.0000
 epoch [0007 / 0050] [3209/4278] eta: 0 Days 12:33:11       lr: 	1.0000E-04 loss: 	2.67116 loss align 0.0000
 epoch [0007 / 0050] [3309/4278] eta: 0 Days 12:32:41       lr: 	1.0000E-04 loss: 	2.67197 loss align 0.0000
 epoch [0007 / 0050] [3409/4278] eta: 0 Days 12:32:11       lr: 	1.0000E-04 loss: 	2.66107 loss align 0.0000
 epoch [0007 / 0050] [3509/4278] eta: 0 Days 12:31:41       lr: 	1.0000E-04 loss: 	2.67984 loss align 0.0000
 epoch [0007 / 0050] [3609/4278] eta: 0 Days 12:31:12       lr: 	1.0000E-04 loss: 	2.68572 loss align 0.0000
 epoch [0007 / 0050] [3709/4278] eta: 0 Days 12:30:42       lr: 	1.0000E-04 loss: 	2.71482 loss align 0.0000
 epoch [0007 / 0050] [3809/4278] eta: 0 Days 12:30:12       lr: 	1.0000E-04 loss: 	2.71604 loss align 0.0000
 epoch [0007 / 0050] [3909/4278] eta: 0 Days 12:29:43       lr: 	1.0000E-04 loss: 	2.72280 loss align 0.0000
 epoch [0007 / 0050] [4009/4278] eta: 0 Days 12:29:13       lr: 	1.0000E-04 loss: 	2.72387 loss align 0.0000
 epoch [0007 / 0050] [4109/4278] eta: 0 Days 12:28:44       lr: 	1.0000E-04 loss: 	2.72106 loss align 0.0000
 epoch [0007 / 0050] [4209/4278] eta: 0 Days 12:28:15       lr: 	1.0000E-04 loss: 	2.73099 loss align 0.0000
8
starting val epoch 8
val [0008 / 0050] validation loss: 	2.40280
starting train epoch 8
 epoch [0008 / 0050] [0009/4278] eta: 0 Days 12:31:40       lr: 	1.0000E-04 loss: 	2.28585 loss align 0.0000
 epoch [0008 / 0050] [0109/4278] eta: 0 Days 12:31:6        lr: 	1.0000E-04 loss: 	2.47079 loss align 0.0000
 epoch [0008 / 0050] [0209/4278] eta: 0 Days 12:30:33       lr: 	1.0000E-04 loss: 	2.54659 loss align 0.0000
 epoch [0008 / 0050] [0309/4278] eta: 0 Days 12:30:0        lr: 	1.0000E-04 loss: 	2.56996 loss align 0.0000
 epoch [0008 / 0050] [0409/4278] eta: 0 Days 12:29:26       lr: 	1.0000E-04 loss: 	2.47714 loss align 0.0000
 epoch [0008 / 0050] [0509/4278] eta: 0 Days 12:28:52       lr: 	1.0000E-04 loss: 	2.56434 loss align 0.0000
 epoch [0008 / 0050] [0609/4278] eta: 0 Days 12:28:19       lr: 	1.0000E-04 loss: 	2.65573 loss align 0.0000
 epoch [0008 / 0050] [0709/4278] eta: 0 Days 12:27:46       lr: 	1.0000E-04 loss: 	2.67179 loss align 0.0000
 epoch [0008 / 0050] [0809/4278] eta: 0 Days 12:27:12       lr: 	1.0000E-04 loss: 	2.66577 loss align 0.0000
 epoch [0008 / 0050] [0909/4278] eta: 0 Days 12:26:39       lr: 	1.0000E-04 loss: 	2.73224 loss align 0.0000
 epoch [0008 / 0050] [1009/4278] eta: 0 Days 12:26:7        lr: 	1.0000E-04 loss: 	2.72776 loss align 0.0000
 epoch [0008 / 0050] [1109/4278] eta: 0 Days 12:25:34       lr: 	1.0000E-04 loss: 	2.72129 loss align 0.0000
 epoch [0008 / 0050] [1209/4278] eta: 0 Days 12:25:1        lr: 	1.0000E-04 loss: 	2.72478 loss align 0.0000
 epoch [0008 / 0050] [1309/4278] eta: 0 Days 12:24:28       lr: 	1.0000E-04 loss: 	2.67260 loss align 0.0000
 epoch [0008 / 0050] [1409/4278] eta: 0 Days 12:23:56       lr: 	1.0000E-04 loss: 	2.71571 loss align 0.0000
 epoch [0008 / 0050] [1509/4278] eta: 0 Days 12:23:23       lr: 	1.0000E-04 loss: 	2.70882 loss align 0.0000
 epoch [0008 / 0050] [1609/4278] eta: 0 Days 12:22:50       lr: 	1.0000E-04 loss: 	2.71389 loss align 0.0000
 epoch [0008 / 0050] [1709/4278] eta: 0 Days 12:22:18       lr: 	1.0000E-04 loss: 	2.71116 loss align 0.0000
 epoch [0008 / 0050] [1809/4278] eta: 0 Days 12:21:46       lr: 	1.0000E-04 loss: 	2.72757 loss align 0.0000
 epoch [0008 / 0050] [1909/4278] eta: 0 Days 12:21:15       lr: 	1.0000E-04 loss: 	2.72016 loss align 0.0000
 epoch [0008 / 0050] [2009/4278] eta: 0 Days 12:20:42       lr: 	1.0000E-04 loss: 	2.71752 loss align 0.0000
 epoch [0008 / 0050] [2109/4278] eta: 0 Days 12:20:10       lr: 	1.0000E-04 loss: 	2.70362 loss align 0.0000
 epoch [0008 / 0050] [2209/4278] eta: 0 Days 12:19:37       lr: 	1.0000E-04 loss: 	2.69085 loss align 0.0000
 epoch [0008 / 0050] [2309/4278] eta: 0 Days 12:19:5        lr: 	1.0000E-04 loss: 	2.69796 loss align 0.0000
 epoch [0008 / 0050] [2409/4278] eta: 0 Days 12:18:33       lr: 	1.0000E-04 loss: 	2.67989 loss align 0.0000
 epoch [0008 / 0050] [2509/4278] eta: 0 Days 12:18:1        lr: 	1.0000E-04 loss: 	2.68653 loss align 0.0000
 epoch [0008 / 0050] [2609/4278] eta: 0 Days 12:17:29       lr: 	1.0000E-04 loss: 	2.66807 loss align 0.0000
 epoch [0008 / 0050] [2709/4278] eta: 0 Days 12:16:57       lr: 	1.0000E-04 loss: 	2.71765 loss align 0.0000
 epoch [0008 / 0050] [2809/4278] eta: 0 Days 12:16:24       lr: 	1.0000E-04 loss: 	2.72415 loss align 0.0000
 epoch [0008 / 0050] [2909/4278] eta: 0 Days 12:15:53       lr: 	1.0000E-04 loss: 	2.71444 loss align 0.0000
 epoch [0008 / 0050] [3009/4278] eta: 0 Days 12:15:20       lr: 	1.0000E-04 loss: 	2.71669 loss align 0.0000
 epoch [0008 / 0050] [3109/4278] eta: 0 Days 12:14:49       lr: 	1.0000E-04 loss: 	2.72317 loss align 0.0000
 epoch [0008 / 0050] [3209/4278] eta: 0 Days 12:14:17       lr: 	1.0000E-04 loss: 	2.70897 loss align 0.0000
 epoch [0008 / 0050] [3309/4278] eta: 0 Days 12:13:45       lr: 	1.0000E-04 loss: 	2.73250 loss align 0.0000
 epoch [0008 / 0050] [3409/4278] eta: 0 Days 12:13:14       lr: 	1.0000E-04 loss: 	2.73431 loss align 0.0000
